0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.066569685935974121e-01,6.027026772499084473e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.631579041481018066e-01,3.529411852359771729e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.937500000000000000e-01,5.294117927551269531e-01,2.969432175159454346e-01,5.833333134651184082e-01,3.048780560493469238e-01,5.384615659713745117e-01,1.818181872367858887e-01,2.692307829856872559e-01,0.000000000000000000e+00,2.068965584039688110e-01,3.571428656578063965e-01,2.941176593303680420e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.141399323940277100e-01,2.108108103275299072e-01,0.000000000000000000e+00,3.913043439388275146e-01,4.210526496171951294e-02,3.529411852359771729e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.562500000000000000e-01,3.529411852359771729e-01,2.227074205875396729e-01,4.166666790843009949e-02,1.097560971975326538e-01,2.307692319154739380e-01,3.636363744735717773e-01,2.820512950420379639e-01,0.000000000000000000e+00,1.724137961864471436e-01,2.380952388048171997e-01,1.176470592617988586e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.943634590134024620e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052631624042987823e-02,0.000000000000000000e+00,7.142857462167739868e-02,1.333333402872085571e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.493449836969375610e-02,0.000000000000000000e+00,3.658536449074745178e-02,3.846153989434242249e-02,0.000000000000000000e+00,2.564102597534656525e-02,0.000000000000000000e+00,2.413793057203292847e-01,1.190476194024085999e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.503401651978492737e-03,1.081081107258796692e-02,1.363636404275894165e-01,8.695652335882186890e-02,1.052631586790084839e-01,0.000000000000000000e+00,7.142857462167739868e-02,2.000000029802322388e-01,0.000000000000000000e+00,5.882352963089942932e-02,8.733624592423439026e-03,8.333333581686019897e-02,2.439024299383163452e-02,3.846153989434242249e-02,0.000000000000000000e+00,2.564102597534656525e-02,1.000000014901161194e-01,3.448275849223136902e-02,2.380952425301074982e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.559766829013824463e-03,1.621621660888195038e-02,0.000000000000000000e+00,2.173912972211837769e-01,6.315789371728897095e-02,5.882352963089942932e-02,0.000000000000000000e+00,6.666667014360427856e-02,6.250000000000000000e-02,0.000000000000000000e+00,1.746724918484687805e-02,0.000000000000000000e+00,4.878048598766326904e-02,3.846153989434242249e-02,9.090909361839294434e-02,3.846153989434242249e-02,3.000000119209289551e-01,0.000000000000000000e+00,2.380952425301074982e-02,1.176470592617988586e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.102040711790323257e-03,8.108108304440975189e-03,6.363636255264282227e-01,1.304347813129425049e-01,4.210526496171951294e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.333333402872085571e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.493449836969375610e-02,4.166666790843009949e-02,2.439024299383163452e-02,1.153846159577369690e-01,0.000000000000000000e+00,6.410256773233413696e-02,1.000000014901161194e-01,3.448275849223136902e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.478134073317050934e-02,3.243243321776390076e-02,1.363636404275894165e-01,0.000000000000000000e+00,2.105263248085975647e-02,5.882352963089942932e-02,8.571428656578063965e-01,2.666666805744171143e-01,0.000000000000000000e+00,5.882352963089942932e-02,3.493449836969375610e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.410256773233413696e-02,0.000000000000000000e+00,6.896551698446273804e-02,7.142857462167739868e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.870748214423656464e-02,2.432432398200035095e-02,4.545454680919647217e-02,1.304347813129425049e-01,1.368421018123626709e-01,1.176470592617988586e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.562500000000000000e-01,0.000000000000000000e+00,8.733624219894409180e-02,0.000000000000000000e+00,9.756097197532653809e-02,0.000000000000000000e+00,1.818181872367858887e-01,1.282051354646682739e-01,4.000000059604644775e-01,0.000000000000000000e+00,2.380952425301074982e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.915452001616358757e-03,7.837837934494018555e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.210526496171951294e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.666667014360427856e-02,3.125000000000000000e-02,0.000000000000000000e+00,1.746724918484687805e-02,8.333333581686019897e-02,4.878048598766326904e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.410256773233413696e-02,0.000000000000000000e+00,3.448275849223136902e-02,0.000000000000000000e+00,4.705882370471954346e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.020408142358064651e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.347826167941093445e-02,1.894736886024475098e-01,5.882352963089942932e-02,0.000000000000000000e+00,1.333333402872085571e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.358078658580780029e-01,1.666666716337203979e-01,1.707317084074020386e-01,0.000000000000000000e+00,9.090909361839294434e-02,2.564102597534656525e-02,0.000000000000000000e+00,1.034482792019844055e-01,9.523809701204299927e-02,0.000000000000000000e+00
