4.153493940830230713e-01,5.106340050697326660e-01,4.262206554412841797e-01,4.483322501182556152e-01,3.833084404468536377e-01,3.398313820362091064e-01,4.223716855049133301e-01,4.379007816314697266e-01,4.256288707256317139e-01,4.110781848430633545e-01,1.000000119209289551e+00,4.258584976196289062e-01,4.296248555183410645e-01,4.532860517501831055e-01,3.902744650840759277e-01,3.430437743663787842e-01,4.134090244770050049e-01,4.044927358627319336e-01,4.300284981727600098e-01,3.589872121810913086e-01,3.838049769401550293e-01,4.574049413204193115e-01,4.463108181953430176e-01,4.512868523597717285e-01,4.063365161418914795e-01,3.841517567634582520e-01,3.809228837490081787e-01,4.042447507381439209e-01,4.130766093730926514e-01,4.221216738224029541e-01,3.642071783542633057e-01
7.494217753410339355e-01,7.551052570343017578e-01,7.313809990882873535e-01,7.819517850875854492e-01,7.279102206230163574e-01,7.697876691818237305e-01,7.854874134063720703e-01,7.493837475776672363e-01,7.472714781761169434e-01,7.109771966934204102e-01,4.258584976196289062e-01,1.000000000000000000e+00,9.005091190338134766e-01,8.479443788528442383e-01,7.745131254196166992e-01,8.766406774520874023e-01,8.668435215950012207e-01,8.642899394035339355e-01,8.619725108146667480e-01,7.133598327636718750e-01,8.845486640930175781e-01,9.098951220512390137e-01,8.589066863059997559e-01,6.096497178077697754e-01,8.565463423728942871e-01,8.553637862205505371e-01,9.041414856910705566e-01,8.689507246017456055e-01,8.003259897232055664e-01,8.590342998504638672e-01,7.699530124664306641e-01
7.231698036193847656e-01,7.255585193634033203e-01,7.362597584724426270e-01,7.919705510139465332e-01,7.074478268623352051e-01,7.469801902770996094e-01,7.618838548660278320e-01,7.356379628181457520e-01,7.591640949249267578e-01,7.024024724960327148e-01,4.296248555183410645e-01,9.005091190338134766e-01,1.000000000000000000e+00,8.869367837905883789e-01,8.146314024925231934e-01,8.652744889259338379e-01,8.877738118171691895e-01,8.682604432106018066e-01,8.896699547767639160e-01,7.126891613006591797e-01,8.971578478813171387e-01,8.589709997177124023e-01,8.886460065841674805e-01,6.310975551605224609e-01,8.355700969696044922e-01,8.534927368164062500e-01,9.176391959190368652e-01,8.931744098663330078e-01,8.691174387931823730e-01,8.881736397743225098e-01,7.750168442726135254e-01
7.025800347328186035e-01,6.614080071449279785e-01,7.286730408668518066e-01,7.621273994445800781e-01,6.836645603179931641e-01,6.935207247734069824e-01,7.538764476776123047e-01,7.255740761756896973e-01,7.091745138168334961e-01,6.789388656616210938e-01,4.532860517501831055e-01,8.479443788528442383e-01,8.869367837905883789e-01,1.000000000000000000e+00,8.116514682769775391e-01,8.171209096908569336e-01,8.885951638221740723e-01,8.984929919242858887e-01,8.954166173934936523e-01,6.983011960983276367e-01,8.560549020767211914e-01,8.093129992485046387e-01,8.639197349548339844e-01,6.484476923942565918e-01,8.350323438644409180e-01,8.402487635612487793e-01,8.824861645698547363e-01,8.956055045127868652e-01,8.656163215637207031e-01,8.956348896026611328e-01,8.088155388832092285e-01
6.083087325096130371e-01,6.054491996765136719e-01,6.209170222282409668e-01,6.817299127578735352e-01,6.617164015769958496e-01,6.470742821693420410e-01,6.678870320320129395e-01,6.324320435523986816e-01,6.532631516456604004e-01,6.466463804244995117e-01,3.902744650840759277e-01,7.745131254196166992e-01,8.146314024925231934e-01,8.116514682769775391e-01,1.000000000000000000e+00,7.767653465270996094e-01,8.121513724327087402e-01,8.207659721374511719e-01,8.066974282264709473e-01,7.356633543968200684e-01,7.783266901969909668e-01,7.369394898414611816e-01,7.807705998420715332e-01,6.472061276435852051e-01,7.568224668502807617e-01,7.784519195556640625e-01,8.458489775657653809e-01,7.889195084571838379e-01,7.562920451164245605e-01,7.737457156181335449e-01,8.287773132324218750e-01
7.502543926239013672e-01,7.087948918342590332e-01,7.518218755722045898e-01,7.821541428565979004e-01,7.348470687866210938e-01,8.073641061782836914e-01,7.821643352508544922e-01,7.626103162765502930e-01,7.719059586524963379e-01,7.024580836296081543e-01,3.430437743663787842e-01,8.766406774520874023e-01,8.652744889259338379e-01,8.171209096908569336e-01,7.767653465270996094e-01,1.000000000000000000e+00,8.751311898231506348e-01,8.555051088333129883e-01,8.688253760337829590e-01,7.483159303665161133e-01,8.755971789360046387e-01,8.276452422142028809e-01,8.655309081077575684e-01,5.908895730972290039e-01,8.028842806816101074e-01,8.115963935852050781e-01,8.838240504264831543e-01,8.626605272293090820e-01,7.626919746398925781e-01,8.364832997322082520e-01,7.450798153877258301e-01
6.988308429718017578e-01,6.832321882247924805e-01,7.214063405990600586e-01,7.702084779739379883e-01,6.998164057731628418e-01,7.364321947097778320e-01,7.420290112495422363e-01,7.248467206954956055e-01,7.418547868728637695e-01,6.800826787948608398e-01,4.134090244770050049e-01,8.668435215950012207e-01,8.877738118171691895e-01,8.885951638221740723e-01,8.121513724327087402e-01,8.751311898231506348e-01,1.000000000000000000e+00,8.878852725028991699e-01,8.961132168769836426e-01,7.293659448623657227e-01,9.056091904640197754e-01,8.428617119789123535e-01,9.114300012588500977e-01,6.691417098045349121e-01,8.496863842010498047e-01,8.473030924797058105e-01,8.998888731002807617e-01,9.270123243331909180e-01,8.640857338905334473e-01,9.113338589668273926e-01,7.925278544425964355e-01
7.376919388771057129e-01,6.754842400550842285e-01,7.397862076759338379e-01,7.847996354103088379e-01,7.241039872169494629e-01,7.233489751815795898e-01,7.742866277694702148e-01,7.390798926353454590e-01,7.189281582832336426e-01,7.096882462501525879e-01,4.044927358627319336e-01,8.642899394035339355e-01,8.682604432106018066e-01,8.984929919242858887e-01,8.207659721374511719e-01,8.555051088333129883e-01,8.878852725028991699e-01,9.999998807907104492e-01,9.095792174339294434e-01,7.440546154975891113e-01,8.717420101165771484e-01,8.118521571159362793e-01,8.494225740432739258e-01,6.313936710357666016e-01,8.644133806228637695e-01,8.911623358726501465e-01,8.993067741394042969e-01,8.885765671730041504e-01,8.442404866218566895e-01,8.753918409347534180e-01,8.318293094635009766e-01
7.423207759857177734e-01,6.922607421875000000e-01,7.443168759346008301e-01,8.034415245056152344e-01,7.451307177543640137e-01,7.384160757064819336e-01,7.802264094352722168e-01,7.503172159194946289e-01,7.363007068634033203e-01,7.326073050498962402e-01,4.300284981727600098e-01,8.619725108146667480e-01,8.896699547767639160e-01,8.954166173934936523e-01,8.066974282264709473e-01,8.688253760337829590e-01,8.961132168769836426e-01,9.095792174339294434e-01,1.000000119209289551e+00,8.005014061927795410e-01,8.699771165847778320e-01,8.103608489036560059e-01,8.625727295875549316e-01,6.429575681686401367e-01,8.342266678810119629e-01,8.444811701774597168e-01,8.880720734596252441e-01,8.911117911338806152e-01,8.458155989646911621e-01,8.957352042198181152e-01,8.083612918853759766e-01
5.867617726325988770e-01,5.781270265579223633e-01,5.863703489303588867e-01,6.341621875762939453e-01,6.410992145538330078e-01,6.014064550399780273e-01,6.499004960060119629e-01,6.036843061447143555e-01,6.017053723335266113e-01,6.300373673439025879e-01,3.589872121810913086e-01,7.133598327636718750e-01,7.126891613006591797e-01,6.983011960983276367e-01,7.356633543968200684e-01,7.483159303665161133e-01,7.293659448623657227e-01,7.440546154975891113e-01,8.005014061927795410e-01,1.000000000000000000e+00,7.287390232086181641e-01,6.978958845138549805e-01,7.046636939048767090e-01,5.612471699714660645e-01,7.121846079826354980e-01,7.192190289497375488e-01,7.217524647712707520e-01,7.064851522445678711e-01,6.665884852409362793e-01,7.037276625633239746e-01,7.355195879936218262e-01
6.842648983001708984e-01,6.834923624992370605e-01,7.148621678352355957e-01,7.625451683998107910e-01,6.811865568161010742e-01,7.481923699378967285e-01,7.342014312744140625e-01,7.140213847160339355e-01,7.546506524085998535e-01,6.579005122184753418e-01,3.838049769401550293e-01,8.845486640930175781e-01,8.971578478813171387e-01,8.560549020767211914e-01,7.783266901969909668e-01,8.755971789360046387e-01,9.056091904640197754e-01,8.717420101165771484e-01,8.699771165847778320e-01,7.287390232086181641e-01,1.000000000000000000e+00,8.573188781738281250e-01,8.989864587783813477e-01,6.414818763732910156e-01,8.700660467147827148e-01,8.609216213226318359e-01,9.013518095016479492e-01,9.191794395446777344e-01,8.613554835319519043e-01,8.916024565696716309e-01,7.591688036918640137e-01
6.913672685623168945e-01,7.006914615631103516e-01,6.807742118835449219e-01,7.379843592643737793e-01,6.750500202178955078e-01,7.111467719078063965e-01,7.241740226745605469e-01,6.768326759338378906e-01,7.050293684005737305e-01,6.635018587112426758e-01,4.574049413204193115e-01,9.098951220512390137e-01,8.589709997177124023e-01,8.093129992485046387e-01,7.369394898414611816e-01,8.276452422142028809e-01,8.428617119789123535e-01,8.118521571159362793e-01,8.103608489036560059e-01,6.978958845138549805e-01,8.573188781738281250e-01,1.000000119209289551e+00,8.203430771827697754e-01,6.047190427780151367e-01,8.291335701942443848e-01,8.195396065711975098e-01,8.619440197944641113e-01,8.495432734489440918e-01,7.976090312004089355e-01,8.402220010757446289e-01,7.366513013839721680e-01
7.197672128677368164e-01,7.050089240074157715e-01,7.329295873641967773e-01,7.811232805252075195e-01,7.102012634277343750e-01,7.730954289436340332e-01,7.456316947937011719e-01,7.540484666824340820e-01,8.014346361160278320e-01,6.915451884269714355e-01,4.463108181953430176e-01,8.589066863059997559e-01,8.886460065841674805e-01,8.639197349548339844e-01,7.807705998420715332e-01,8.655309081077575684e-01,9.114300012588500977e-01,8.494225740432739258e-01,8.625727295875549316e-01,7.046636939048767090e-01,8.989864587783813477e-01,8.203430771827697754e-01,1.000000000000000000e+00,6.579860448837280273e-01,8.305814862251281738e-01,8.044182658195495605e-01,8.786142468452453613e-01,8.987213373184204102e-01,8.519234061241149902e-01,8.869500756263732910e-01,7.612421512603759766e-01
4.766231775283813477e-01,4.671266674995422363e-01,4.900015592575073242e-01,5.533093810081481934e-01,5.098512172698974609e-01,4.940519034862518311e-01,5.370981693267822266e-01,4.825702309608459473e-01,5.497044324874877930e-01,5.206727385520935059e-01,4.512868523597717285e-01,6.096497178077697754e-01,6.310975551605224609e-01,6.484476923942565918e-01,6.472061276435852051e-01,5.908895730972290039e-01,6.691417098045349121e-01,6.313936710357666016e-01,6.429575681686401367e-01,5.612471699714660645e-01,6.414818763732910156e-01,6.047190427780151367e-01,6.579860448837280273e-01,9.999998807907104492e-01,6.335569620132446289e-01,5.737534761428833008e-01,6.290436387062072754e-01,6.547382473945617676e-01,6.497085690498352051e-01,6.701915264129638672e-01,6.709364652633666992e-01
6.473549008369445801e-01,6.438919901847839355e-01,6.693125367164611816e-01,7.200317382812500000e-01,6.593741774559020996e-01,6.871788501739501953e-01,7.106123566627502441e-01,6.878134012222290039e-01,6.772236227989196777e-01,6.475932598114013672e-01,4.063365161418914795e-01,8.565463423728942871e-01,8.355700969696044922e-01,8.350323438644409180e-01,7.568224668502807617e-01,8.028842806816101074e-01,8.496863842010498047e-01,8.644133806228637695e-01,8.342266678810119629e-01,7.121846079826354980e-01,8.700660467147827148e-01,8.291335701942443848e-01,8.305814862251281738e-01,6.335569620132446289e-01,1.000000119209289551e+00,8.758783340454101562e-01,8.371298313140869141e-01,8.785350322723388672e-01,8.576483726501464844e-01,8.608580827713012695e-01,7.649600505828857422e-01
6.419393420219421387e-01,6.287985444068908691e-01,6.792365312576293945e-01,7.193270325660705566e-01,6.421543359756469727e-01,6.800051331520080566e-01,7.028569579124450684e-01,6.740397214889526367e-01,6.428268551826477051e-01,6.235808134078979492e-01,3.841517567634582520e-01,8.553637862205505371e-01,8.534927368164062500e-01,8.402487635612487793e-01,7.784519195556640625e-01,8.115963935852050781e-01,8.473030924797058105e-01,8.911623358726501465e-01,8.444811701774597168e-01,7.192190289497375488e-01,8.609216213226318359e-01,8.195396065711975098e-01,8.044182658195495605e-01,5.737534761428833008e-01,8.758783340454101562e-01,1.000000119209289551e+00,8.695395588874816895e-01,8.672218322753906250e-01,8.185600042343139648e-01,8.249886631965637207e-01,7.596013545989990234e-01
7.062613368034362793e-01,6.780535578727722168e-01,7.158131599426269531e-01,7.731353044509887695e-01,7.125288844108581543e-01,7.519890069961547852e-01,7.504076361656188965e-01,7.356694936752319336e-01,7.454302310943603516e-01,6.992677450180053711e-01,3.809228837490081787e-01,9.041414856910705566e-01,9.176391959190368652e-01,8.824861645698547363e-01,8.458489775657653809e-01,8.838240504264831543e-01,8.998888731002807617e-01,8.993067741394042969e-01,8.880720734596252441e-01,7.217524647712707520e-01,9.013518095016479492e-01,8.619440197944641113e-01,8.786142468452453613e-01,6.290436387062072754e-01,8.371298313140869141e-01,8.695395588874816895e-01,1.000000000000000000e+00,9.083927273750305176e-01,8.484932184219360352e-01,8.726668953895568848e-01,8.144698143005371094e-01
6.866338253021240234e-01,6.642740368843078613e-01,7.181016206741333008e-01,7.697427272796630859e-01,6.962203383445739746e-01,7.321231365203857422e-01,7.406059503555297852e-01,7.196497917175292969e-01,7.417254447937011719e-01,6.790581345558166504e-01,4.042447507381439209e-01,8.689507246017456055e-01,8.931744098663330078e-01,8.956055045127868652e-01,7.889195084571838379e-01,8.626605272293090820e-01,9.270123243331909180e-01,8.885765671730041504e-01,8.911117911338806152e-01,7.064851522445678711e-01,9.191794395446777344e-01,8.495432734489440918e-01,8.987213373184204102e-01,6.547382473945617676e-01,8.785350322723388672e-01,8.672218322753906250e-01,9.083927273750305176e-01,1.000000000000000000e+00,8.854522109031677246e-01,9.207185506820678711e-01,7.981958389282226562e-01
6.071356534957885742e-01,6.087843775749206543e-01,6.491081714630126953e-01,7.031567096710205078e-01,6.199936866760253906e-01,6.336003541946411133e-01,6.572602391242980957e-01,6.406823992729187012e-01,6.881905198097229004e-01,6.290343403816223145e-01,4.130766093730926514e-01,8.003259897232055664e-01,8.691174387931823730e-01,8.656163215637207031e-01,7.562920451164245605e-01,7.626919746398925781e-01,8.640857338905334473e-01,8.442404866218566895e-01,8.458155989646911621e-01,6.665884852409362793e-01,8.613554835319519043e-01,7.976090312004089355e-01,8.519234061241149902e-01,6.497085690498352051e-01,8.576483726501464844e-01,8.185600042343139648e-01,8.484932184219360352e-01,8.854522109031677246e-01,9.999999403953552246e-01,8.709442019462585449e-01,7.544296383857727051e-01
7.125613093376159668e-01,6.790240406990051270e-01,7.221183180809020996e-01,7.806573510169982910e-01,6.933096647262573242e-01,7.208104729652404785e-01,7.511534690856933594e-01,7.327125072479248047e-01,7.173457145690917969e-01,6.767437458038330078e-01,4.221216738224029541e-01,8.590342998504638672e-01,8.881736397743225098e-01,8.956348896026611328e-01,7.737457156181335449e-01,8.364832997322082520e-01,9.113338589668273926e-01,8.753918409347534180e-01,8.957352042198181152e-01,7.037276625633239746e-01,8.916024565696716309e-01,8.402220010757446289e-01,8.869500756263732910e-01,6.701915264129638672e-01,8.608580827713012695e-01,8.249886631965637207e-01,8.726668953895568848e-01,9.207185506820678711e-01,8.709442019462585449e-01,1.000000000000000000e+00,7.847514152526855469e-01
6.178242564201354980e-01,5.854672193527221680e-01,6.225491762161254883e-01,6.844333410263061523e-01,6.915157437324523926e-01,6.245928406715393066e-01,6.765002608299255371e-01,6.283550858497619629e-01,6.262875795364379883e-01,6.803432106971740723e-01,3.642071783542633057e-01,7.699530124664306641e-01,7.750168442726135254e-01,8.088155388832092285e-01,8.287773132324218750e-01,7.450798153877258301e-01,7.925278544425964355e-01,8.318293094635009766e-01,8.083612918853759766e-01,7.355195879936218262e-01,7.591688036918640137e-01,7.366513013839721680e-01,7.612421512603759766e-01,6.709364652633666992e-01,7.649600505828857422e-01,7.596013545989990234e-01,8.144698143005371094e-01,7.981958389282226562e-01,7.544296383857727051e-01,7.847514152526855469e-01,1.000000119209289551e+00
